movieId,title,year,genres,imdbId,tmdbId,tags,ratings
1276,Cool Hand Luke ,1967,Drama,61512,903.0,"[[474, 'prison']]","[[16, 4.0], [18, 4.0], [27, 4.0], [28, 3.5], [39, 4.0], [51, 5.0], [57, 5.0], [64, 4.0], [68, 3.5], [84, 5.0], [91, 3.0], [110, 5.0], [113, 4.0], [116, 3.5], [122, 5.0], [127, 4.0], [131, 4.0], [140, 4.0], [156, 4.0], [166, 4.5], [168, 4.5], [171, 5.0], [199, 4.0], [202, 4.0], [221, 4.5], [226, 4.5], [265, 4.0], [274, 3.5], [285, 4.5], [288, 4.0], [290, 4.0], [292, 2.5], [294, 3.0], [305, 3.5], [309, 4.0], [315, 4.0], [357, 5.0], [380, 4.0], [387, 4.0], [396, 5.0], [409, 5.0], [410, 5.0], [412, 5.0], [414, 5.0], [415, 4.5], [418, 5.0], [448, 5.0], [462, 5.0], [469, 4.0], [474, 3.5], [477, 4.0], [518, 4.5], [554, 5.0], [572, 5.0], [573, 4.0], [590, 5.0], [610, 4.5]]"
1277,Cyrano de Bergerac ,1990,Comedy|Drama|Romance,99334,11673.0,"[[474, 'In Netflix queue']]","[[57, 3.0], [100, 4.0], [160, 5.0], [198, 4.0], [199, 4.0], [202, 4.0], [208, 4.0], [359, 4.0], [391, 5.0], [414, 5.0], [555, 3.0], [606, 4.5]]"
1278,Young Frankenstein ,1974,Comedy|Fantasy,72431,3034.0,"[[474, 'spoof']]","[[1, 5.0], [19, 4.0], [31, 5.0], [36, 2.5], [50, 3.5], [57, 4.0], [63, 3.0], [68, 4.0], [76, 4.0], [89, 0.5], [91, 4.5], [100, 4.5], [103, 5.0], [156, 3.0], [167, 4.0], [199, 5.0], [202, 4.0], [216, 4.0], [217, 3.0], [221, 5.0], [222, 4.0], [226, 4.0], [236, 5.0], [268, 4.0], [274, 4.0], [275, 5.0], [288, 4.0], [292, 4.0], [298, 4.0], [305, 5.0], [312, 4.0], [313, 3.0], [328, 5.0], [330, 4.0], [367, 2.0], [372, 2.0], [380, 5.0], [385, 3.0], [387, 3.0], [398, 4.0], [408, 4.5], [409, 4.0], [412, 5.0], [414, 4.0], [423, 5.0], [431, 4.0], [448, 3.0], [462, 4.5], [469, 4.0], [474, 4.0], [477, 4.0], [479, 5.0], [480, 2.5], [483, 4.0], [488, 2.5], [514, 4.0], [520, 5.0], [524, 5.0], [538, 4.0], [561, 3.5], [571, 4.0], [573, 4.5], [590, 4.0], [595, 5.0], [597, 5.0], [599, 3.5], [600, 4.0], [603, 5.0], [606, 3.5]]"
1279,Night on Earth ,1991,Comedy|Drama,102536,339.0,,"[[4, 2.0], [110, 4.5], [182, 5.0], [318, 4.5], [325, 4.0], [391, 4.0], [603, 4.0], [610, 5.0]]"
1280,Raise the Red Lantern (Da hong deng long gao gao gua) ,1991,Drama,101640,10404.0,"[[474, 'In Netflix queue']]","[[33, 5.0], [83, 3.5], [84, 5.0], [202, 4.0], [275, 5.0], [325, 4.0], [332, 3.5], [603, 5.0], [606, 4.0]]"
1281,"Great Dictator, The ",1940,Comedy|Drama|War,32553,914.0,"[[474, 'Nazis']]","[[16, 3.0], [50, 3.5], [105, 5.0], [110, 4.5], [156, 3.0], [182, 4.5], [318, 4.5], [380, 4.0], [385, 4.0], [391, 5.0], [420, 4.0], [474, 4.0], [509, 4.5], [520, 4.5], [606, 4.0]]"
1282,Fantasia ,1940,Animation|Children|Fantasy|Musical,32455,756.0,"[[474, 'Disney']]","[[1, 5.0], [4, 5.0], [20, 4.5], [31, 5.0], [39, 1.0], [45, 5.0], [57, 4.0], [63, 4.0], [64, 3.5], [68, 3.5], [83, 4.5], [103, 3.5], [111, 4.0], [113, 4.0], [156, 3.5], [169, 4.0], [177, 4.0], [188, 5.0], [216, 4.0], [250, 5.0], [271, 3.0], [274, 3.5], [288, 3.5], [290, 5.0], [318, 4.0], [328, 5.0], [332, 4.0], [357, 3.0], [367, 2.0], [380, 3.0], [381, 4.0], [385, 4.0], [387, 4.0], [391, 5.0], [406, 1.5], [414, 5.0], [474, 3.0], [480, 3.5], [500, 5.0], [509, 3.5], [517, 5.0], [525, 3.5], [527, 3.0], [534, 4.5], [542, 4.0], [554, 1.0], [561, 4.0], [570, 3.0], [599, 4.0], [600, 2.5], [606, 4.5], [607, 3.0], [608, 2.0]]"
1283,High Noon ,1952,Drama|Western,44706,288.0,"[[474, 'gunfight']]","[[4, 5.0], [57, 5.0], [177, 4.0], [202, 4.0], [207, 3.5], [221, 4.5], [288, 3.0], [290, 5.0], [309, 5.0], [385, 4.0], [422, 4.0], [448, 4.0], [462, 4.5], [474, 3.5], [477, 3.0], [590, 5.0], [599, 5.0], [603, 5.0], [610, 3.0]]"
1284,"Big Sleep, The ",1946,Crime|Film-Noir|Mystery,38355,910.0,"[[474, 'Hammett']]","[[23, 5.0], [57, 5.0], [66, 5.0], [128, 5.0], [156, 5.0], [221, 4.5], [387, 3.5], [412, 5.0], [474, 3.5], [517, 2.0], [590, 3.5], [597, 4.0], [603, 4.0], [606, 3.0]]"
1285,Heathers ,1989,Comedy,97493,2640.0,"[[474, 'high school']]","[[19, 5.0], [42, 4.0], [45, 3.0], [57, 4.0], [64, 3.0], [66, 4.0], [84, 3.0], [125, 3.5], [199, 4.0], [201, 4.0], [217, 1.0], [223, 3.0], [224, 1.0], [225, 4.0], [250, 4.0], [260, 4.0], [266, 5.0], [268, 5.0], [275, 4.0], [285, 2.5], [294, 3.0], [298, 2.5], [307, 2.5], [313, 5.0], [343, 3.5], [357, 5.0], [370, 4.0], [372, 3.0], [385, 4.0], [387, 3.0], [391, 3.0], [414, 5.0], [469, 3.0], [474, 4.0], [480, 3.5], [555, 5.0], [562, 4.5], [597, 5.0], [600, 5.0], [603, 4.0], [606, 4.5]]"
1286,Somewhere in Time ,1980,Drama|Romance,81534,16633.0,,"[[84, 3.0], [113, 4.0], [288, 2.0], [372, 2.0], [414, 3.0], [514, 2.5], [554, 5.0]]"
1287,Ben-Hur ,1959,Action|Adventure|Drama,52618,665.0,,"[[27, 5.0], [39, 4.0], [51, 3.5], [57, 5.0], [64, 4.5], [68, 2.5], [182, 3.5], [183, 5.0], [186, 5.0], [199, 4.5], [217, 3.0], [221, 4.0], [238, 3.0], [288, 4.0], [290, 4.0], [295, 2.0], [313, 3.0], [357, 4.0], [362, 4.5], [367, 4.0], [385, 4.0], [387, 3.5], [421, 4.5], [438, 5.0], [462, 4.0], [469, 5.0], [483, 4.0], [517, 0.5], [527, 4.0], [555, 3.0], [572, 5.0], [577, 5.0], [590, 4.5], [603, 4.0]]"
1288,This Is Spinal Tap ,1984,Comedy,88258,11031.0,"[[327, 'music'], [474, 'heavy metal'], [474, 'mockumentary'], [474, 'music']]","[[4, 4.0], [57, 5.0], [63, 5.0], [64, 4.5], [66, 5.0], [70, 4.0], [76, 4.0], [84, 4.0], [89, 3.5], [91, 3.5], [100, 2.0], [103, 4.0], [104, 4.0], [131, 3.5], [137, 5.0], [156, 4.0], [160, 4.0], [169, 4.0], [177, 3.5], [185, 3.0], [194, 4.0], [216, 5.0], [219, 3.5], [221, 4.5], [226, 4.5], [244, 5.0], [257, 4.5], [260, 5.0], [266, 5.0], [268, 5.0], [274, 3.0], [275, 5.0], [288, 4.0], [294, 4.0], [298, 4.0], [307, 3.0], [322, 2.5], [327, 4.0], [328, 3.0], [330, 4.5], [369, 3.5], [370, 4.0], [385, 5.0], [387, 4.5], [412, 4.0], [414, 3.0], [424, 4.0], [448, 5.0], [462, 3.5], [469, 4.0], [474, 4.0], [480, 4.0], [482, 3.5], [488, 3.0], [504, 4.0], [514, 4.0], [525, 4.0], [547, 5.0], [555, 4.0], [560, 4.0], [572, 5.0], [577, 3.0], [590, 3.0], [597, 5.0], [600, 4.5], [608, 2.0]]"
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) ,1983,Documentary,85809,11314.0,,"[[50, 3.0], [105, 4.0], [156, 4.0], [161, 4.5], [182, 3.0], [312, 5.0], [318, 3.5], [387, 4.0], [412, 5.0], [504, 2.5], [603, 4.0]]"
1290,Some Kind of Wonderful ,1987,Drama|Romance,94006,15143.0,,"[[84, 3.0], [100, 4.0], [202, 3.0], [288, 2.0], [414, 5.0], [474, 3.0], [555, 4.0], [562, 4.5], [597, 3.0], [603, 2.0]]"
1291,Indiana Jones and the Last Crusade ,1989,Action|Adventure,97576,89.0,"[[474, 'archaeology'], [474, 'Holy Grail']]","[[1, 5.0], [4, 4.0], [17, 4.0], [18, 4.0], [19, 5.0], [21, 4.0], [30, 5.0], [39, 5.0], [45, 5.0], [50, 3.0], [57, 4.0], [62, 4.5], [63, 4.0], [67, 3.5], [68, 5.0], [75, 4.5], [78, 4.0], [79, 5.0], [82, 4.5], [83, 1.0], [84, 3.0], [91, 4.0], [95, 3.5], [96, 4.0], [103, 4.0], [116, 4.0], [128, 4.0], [135, 4.0], [140, 3.0], [141, 2.5], [144, 4.0], [156, 3.5], [160, 3.0], [164, 5.0], [165, 5.0], [166, 4.5], [167, 4.5], [171, 5.0], [177, 3.0], [182, 3.5], [186, 4.0], [195, 4.0], [200, 3.5], [201, 5.0], [202, 4.0], [209, 5.0], [212, 4.0], [213, 4.0], [215, 3.5], [217, 5.0], [219, 4.5], [220, 5.0], [226, 4.5], [231, 4.0], [232, 3.5], [234, 3.0], [239, 4.5], [247, 4.0], [248, 4.0], [249, 4.5], [266, 5.0], [268, 2.0], [274, 3.5], [279, 4.5], [288, 5.0], [292, 4.5], [294, 3.0], [298, 4.0], [304, 5.0], [307, 3.5], [308, 0.5], [313, 4.0], [328, 4.0], [330, 3.5], [332, 4.0], [334, 3.5], [339, 4.0], [356, 4.5], [357, 3.5], [368, 2.0], [370, 4.0], [372, 5.0], [376, 4.0], [380, 5.0], [381, 3.5], [385, 5.0], [387, 3.5], [391, 4.0], [393, 5.0], [399, 4.5], [403, 4.5], [407, 4.0], [408, 5.0], [414, 4.0], [425, 4.0], [428, 3.0], [434, 4.5], [437, 4.0], [439, 3.0], [448, 4.0], [452, 4.0], [469, 3.0], [474, 4.0], [475, 5.0], [477, 4.0], [480, 5.0], [483, 5.0], [489, 4.0], [493, 3.0], [494, 5.0], [514, 4.0], [520, 4.0], [522, 4.5], [524, 5.0], [527, 4.0], [528, 3.5], [531, 5.0], [532, 5.0], [534, 4.5], [549, 3.0], [551, 3.0], [557, 4.0], [560, 4.0], [561, 4.5], [570, 4.0], [572, 4.0], [573, 5.0], [577, 4.0], [580, 4.0], [586, 4.0], [590, 4.0], [596, 3.5], [597, 5.0], [599, 4.0], [600, 4.0], [603, 3.0], [606, 4.0], [607, 4.0], [608, 4.0], [610, 4.5]]"
1292,Being There ,1979,Comedy|Drama,78841,10322.0,"[[474, 'television']]","[[68, 2.5], [84, 5.0], [156, 4.0], [202, 3.0], [216, 3.0], [217, 3.0], [221, 4.5], [288, 3.0], [329, 5.0], [410, 5.0], [437, 3.0], [462, 4.5], [469, 5.0], [474, 4.0], [514, 3.5], [572, 5.0], [587, 4.0], [597, 5.0], [600, 3.0], [603, 4.0]]"
1293,Gandhi ,1982,Drama,83987,783.0,"[[474, 'India']]","[[55, 4.0], [64, 5.0], [70, 5.0], [84, 4.0], [103, 4.5], [105, 4.0], [116, 3.5], [137, 4.5], [160, 3.0], [221, 4.0], [244, 4.0], [252, 4.0], [274, 2.5], [326, 3.0], [383, 5.0], [385, 4.0], [414, 3.0], [432, 0.5], [437, 5.0], [474, 4.0], [477, 4.5], [488, 2.5], [517, 4.0], [572, 4.0], [577, 4.0], [590, 4.0], [606, 4.0]]"
1295,"Unbearable Lightness of Being, The ",1988,Drama,96332,10644.0,,"[[84, 5.0], [156, 3.0], [182, 5.0], [199, 1.5], [202, 4.0], [265, 1.0], [385, 3.0], [405, 4.0], [479, 3.0], [526, 4.0], [603, 2.0]]"
1296,"Room with a View, A ",1986,Drama|Romance,91867,11257.0,"[[474, 'E. M. Forster']]","[[84, 4.0], [96, 5.0], [103, 3.5], [132, 2.5], [199, 4.0], [202, 4.0], [275, 4.0], [332, 3.5], [391, 4.0], [416, 3.5], [474, 4.0], [508, 1.0], [593, 5.0], [597, 5.0], [600, 1.5], [603, 4.0], [606, 4.5]]"
1297,Real Genius ,1985,Comedy,89886,14370.0,,"[[19, 4.0], [24, 3.0], [68, 3.0], [91, 2.5], [215, 5.0], [217, 4.0], [266, 5.0], [275, 4.0], [288, 4.0], [304, 4.0], [372, 4.0], [381, 4.0], [385, 4.0], [414, 5.0], [474, 2.0], [539, 3.0], [555, 3.0], [562, 3.5], [597, 4.0], [599, 2.5]]"
1298,Pink Floyd: The Wall ,1982,Drama|Musical,84503,12104.0,,"[[1, 5.0], [51, 5.0], [53, 5.0], [91, 4.0], [132, 3.0], [177, 2.0], [182, 3.5], [233, 4.0], [246, 4.0], [266, 5.0], [274, 3.5], [282, 5.0], [288, 3.0], [312, 4.0], [325, 4.0], [368, 3.0], [369, 4.0], [385, 4.0], [414, 4.0], [555, 3.0], [568, 5.0], [599, 2.5], [603, 1.0]]"
1299,"Killing Fields, The ",1984,Drama|War,87553,625.0,"[[474, 'Cambodia'], [474, 'Vietnam']]","[[16, 4.0], [59, 5.0], [84, 5.0], [100, 3.5], [116, 1.5], [137, 5.0], [156, 5.0], [202, 4.0], [221, 5.0], [275, 5.0], [288, 4.0], [290, 4.0], [326, 4.5], [330, 4.0], [383, 4.0], [387, 4.0], [414, 5.0], [437, 5.0], [465, 5.0], [469, 4.0], [474, 3.5], [547, 2.0], [572, 4.0], [597, 5.0], [599, 3.0], [600, 1.0], [603, 4.0], [606, 3.5]]"
1300,My Life as a Dog (Mitt liv som hund) ,1985,Comedy|Drama,89606,8816.0,,"[[70, 5.0], [84, 4.0], [202, 4.0], [275, 5.0], [474, 3.5], [547, 5.0], [603, 3.0], [606, 3.5], [610, 4.5]]"
1301,Forbidden Planet ,1956,Drama|Sci-Fi,49223,830.0,"[[474, 'Shakespeare sort of'], [474, 'space']]","[[51, 4.5], [137, 4.0], [182, 4.0], [186, 5.0], [260, 4.0], [309, 4.0], [313, 4.0], [332, 4.0], [385, 3.0], [469, 2.0], [474, 3.5], [514, 3.5], [520, 4.0]]"
1302,Field of Dreams ,1989,Children|Drama|Fantasy,97351,2323.0,"[[474, 'baseball']]","[[3, 0.5], [31, 4.0], [42, 4.0], [45, 5.0], [51, 5.0], [64, 4.0], [66, 4.5], [68, 3.0], [70, 5.0], [80, 4.0], [84, 4.0], [127, 2.0], [140, 4.5], [155, 3.0], [168, 4.0], [169, 4.5], [177, 3.0], [182, 4.0], [195, 5.0], [200, 3.0], [202, 5.0], [226, 3.0], [232, 3.5], [244, 3.0], [265, 2.0], [267, 3.0], [288, 3.0], [292, 3.0], [304, 4.0], [309, 2.5], [328, 0.5], [367, 5.0], [372, 3.0], [387, 2.0], [414, 4.0], [437, 3.0], [438, 4.0], [448, 3.0], [474, 3.5], [477, 4.0], [479, 4.0], [480, 4.0], [504, 3.0], [514, 5.0], [517, 0.5], [522, 3.5], [524, 3.0], [561, 4.0], [562, 4.5], [587, 5.0], [590, 4.0], [596, 3.5], [597, 5.0], [599, 3.0], [600, 2.0], [608, 3.0]]"
1303,"Man Who Would Be King, The ",1975,Adventure|Drama,73341,983.0,"[[474, 'India']]","[[28, 3.0], [29, 4.5], [57, 3.0], [70, 4.5], [199, 4.0], [268, 5.0], [325, 4.0], [332, 4.5], [372, 3.0], [385, 5.0], [387, 3.5], [414, 4.0], [469, 4.0], [474, 4.0], [524, 5.0], [577, 4.0], [590, 3.5]]"
1304,Butch Cassidy and the Sundance Kid ,1969,Action|Western,64115,642.0,"[[474, 'crime']]","[[4, 3.0], [27, 3.0], [51, 5.0], [57, 5.0], [61, 5.0], [70, 4.0], [84, 4.0], [91, 4.0], [96, 4.0], [115, 5.0], [137, 4.5], [140, 5.0], [156, 3.0], [165, 3.0], [168, 4.5], [171, 4.0], [182, 3.5], [183, 4.0], [188, 4.0], [199, 5.0], [202, 4.0], [216, 5.0], [217, 3.0], [221, 3.5], [246, 4.0], [255, 1.0], [257, 2.5], [274, 4.0], [275, 5.0], [285, 4.0], [288, 4.0], [290, 5.0], [310, 5.0], [311, 1.5], [315, 3.0], [325, 3.0], [327, 5.0], [367, 5.0], [368, 3.0], [385, 4.0], [387, 3.5], [409, 5.0], [412, 5.0], [414, 5.0], [423, 4.0], [427, 4.0], [448, 4.0], [469, 4.0], [474, 3.5], [480, 4.5], [499, 4.0], [510, 3.0], [513, 4.5], [517, 2.0], [532, 3.0], [572, 5.0], [577, 3.0], [580, 3.0], [590, 4.5], [597, 5.0], [603, 4.0], [607, 4.0]]"
1305,"Paris, Texas ",1984,Drama|Romance,87884,655.0,,"[[84, 3.0], [202, 4.0], [385, 3.0], [606, 4.0]]"
1306,Until the End of the World (Bis ans Ende der Welt) ,1991,Adventure|Drama|Sci-Fi,101458,10341.0,,"[[198, 3.0], [372, 2.0], [385, 4.0], [603, 1.0], [606, 3.5]]"
1307,When Harry Met Sally... ,1989,Comedy|Romance,98635,639.0,"[[474, 'New York']]","[[10, 3.0], [19, 3.0], [41, 3.5], [42, 4.0], [45, 3.0], [68, 3.5], [84, 5.0], [89, 2.5], [91, 2.5], [95, 5.0], [100, 4.5], [132, 3.5], [140, 3.5], [143, 2.0], [156, 3.5], [159, 4.5], [160, 4.0], [167, 3.0], [169, 4.0], [177, 3.5], [186, 3.0], [198, 4.0], [200, 3.5], [201, 5.0], [202, 5.0], [216, 3.0], [218, 4.0], [219, 2.5], [221, 3.5], [224, 5.0], [230, 1.5], [239, 3.5], [263, 4.0], [275, 4.0], [282, 4.0], [288, 4.5], [290, 4.0], [292, 3.0], [301, 4.0], [304, 4.0], [307, 3.5], [356, 4.5], [357, 4.5], [367, 3.0], [372, 4.0], [376, 4.0], [381, 3.5], [382, 4.5], [385, 3.0], [387, 3.5], [391, 4.0], [409, 4.0], [412, 5.0], [414, 4.0], [437, 4.0], [448, 3.0], [453, 5.0], [460, 3.5], [469, 4.0], [474, 5.0], [480, 5.0], [482, 4.0], [483, 3.5], [484, 3.5], [489, 5.0], [490, 2.5], [504, 4.5], [514, 4.5], [525, 3.5], [526, 3.5], [555, 5.0], [562, 5.0], [564, 5.0], [570, 3.5], [572, 5.0], [587, 5.0], [590, 3.0], [594, 5.0], [596, 3.5], [597, 5.0], [599, 3.0], [600, 2.5], [603, 4.0], [606, 4.5], [607, 4.0]]"
1310,Hype! ,1996,Documentary,116589,30180.0,,"[[603, 5.0]]"
1312,Female Perversions ,1996,Drama,116293,41801.0,,"[[202, 2.0], [603, 3.0]]"
1318,Blue Juice ,1995,Comedy|Drama,112537,18762.0,,"[[132, 2.0]]"
1320,Alien³ (a.k.a. Alien 3) ,1992,Action|Horror|Sci-Fi|Thriller,103644,8077.0,,"[[48, 4.0], [57, 3.0], [64, 3.0], [68, 1.0], [75, 3.0], [135, 4.0], [160, 5.0], [182, 4.0], [186, 4.0], [217, 2.0], [249, 3.0], [256, 3.5], [264, 2.5], [267, 4.0], [271, 3.5], [274, 3.5], [288, 2.0], [298, 3.0], [304, 4.0], [313, 3.0], [323, 3.0], [330, 3.5], [368, 3.0], [380, 4.0], [396, 0.5], [414, 3.0], [423, 1.5], [425, 4.0], [428, 2.5], [463, 4.0], [469, 3.0], [479, 3.0], [480, 2.0], [483, 2.5], [489, 3.5], [502, 4.0], [514, 1.5], [555, 5.0], [577, 3.0], [580, 4.0], [590, 2.0], [594, 3.5], [599, 3.0], [603, 4.0], [606, 3.0], [607, 3.0], [608, 4.0]]"
1321,"American Werewolf in London, An ",1981,Comedy|Horror|Thriller,82010,814.0,,"[[91, 4.5], [160, 1.0], [177, 4.0], [180, 2.5], [201, 3.0], [207, 4.0], [221, 4.0], [225, 4.0], [230, 3.0], [274, 3.5], [288, 2.0], [312, 4.0], [325, 4.0], [345, 3.5], [380, 5.0], [414, 3.0], [480, 3.5], [514, 4.0], [555, 3.0], [561, 4.0], [576, 4.0], [600, 2.0], [603, 3.0]]"
1322,Amityville 1992: It's About Time ,1992,Horror,103678,41671.0,,"[[19, 2.0], [307, 0.5], [571, 2.0]]"
1323,Amityville 3-D ,1983,Horror,85159,27214.0,,"[[307, 1.0], [474, 2.0], [571, 2.0]]"
1324,Amityville: Dollhouse ,1996,Horror,115535,52263.0,,"[[19, 2.0], [307, 0.5], [571, 1.0]]"
1325,Amityville: A New Generation ,1993,Horror,106262,33519.0,,"[[307, 0.5], [571, 2.0]]"
1326,Amityville II: The Possession ,1982,Horror,83550,16235.0,,"[[66, 0.5], [307, 0.5], [514, 1.5], [571, 2.0]]"
1327,"Amityville Horror, The ",1979,Drama|Horror|Mystery|Thriller,78767,11449.0,,"[[274, 3.0], [288, 1.0], [307, 3.5], [345, 3.0], [368, 2.0], [387, 3.0], [462, 1.5], [474, 2.0], [489, 0.5], [514, 2.0], [546, 3.0], [555, 3.0], [571, 5.0], [600, 2.0], [607, 5.0]]"
1328,"Amityville Curse, The ",1990,Horror,99030,41848.0,,"[[307, 0.5], [571, 1.0]]"
1329,Blood for Dracula (Andy Warhol's Dracula) ,1974,Horror,71233,25944.0,,"[[387, 3.5], [571, 2.0]]"
1330,April Fool's Day ,1986,Horror,90655,24913.0,,"[[19, 2.0], [307, 1.0], [514, 2.0], [555, 1.0]]"
1331,Audrey Rose ,1977,Horror,75704,49126.0,,"[[571, 2.0]]"
1332,"Believers, The ",1987,Horror|Thriller,92632,32076.0,,"[[414, 3.0], [555, 4.0], [603, 4.0]]"
1333,"Birds, The ",1963,Horror|Thriller,56869,571.0,"[[474, 'birds']]","[[19, 3.0], [20, 3.5], [68, 3.0], [84, 3.0], [98, 3.0], [132, 2.0], [177, 4.0], [217, 3.0], [225, 3.0], [232, 1.5], [275, 4.0], [285, 4.0], [286, 4.0], [290, 4.0], [305, 5.0], [307, 3.0], [312, 4.0], [315, 3.0], [325, 4.0], [328, 4.0], [346, 3.5], [354, 4.0], [357, 3.5], [374, 4.0], [380, 4.0], [387, 3.5], [391, 4.0], [428, 3.5], [469, 5.0], [474, 4.5], [477, 4.0], [484, 1.0], [489, 4.0], [514, 3.5], [527, 5.0], [555, 3.0], [561, 3.5], [562, 4.0], [571, 4.0], [590, 4.5], [599, 3.0], [600, 4.0], [603, 4.0], [606, 3.5]]"
1334,"Blob, The ",1958,Horror|Sci-Fi,51418,8851.0,,"[[149, 4.0], [186, 5.0], [202, 2.0], [555, 3.0], [571, 2.0], [577, 2.0]]"
1335,Blood Beach ,1981,Horror|Mystery,82083,37843.0,,"[[514, 1.0]]"
1336,Body Parts ,1991,Horror|Thriller,101492,32146.0,,"[[555, 1.0]]"
1337,"Body Snatcher, The ",1945,Drama|Horror|Thriller,37549,30346.0,,"[[91, 4.5]]"
1339,Dracula (Bram Stoker's Dracula) ,1992,Fantasy|Horror|Romance|Thriller,103874,6114.0,,"[[19, 2.0], [42, 3.0], [64, 3.5], [68, 2.0], [113, 4.0], [115, 2.0], [116, 4.0], [160, 5.0], [187, 3.5], [199, 4.0], [225, 4.0], [263, 3.0], [288, 2.0], [307, 4.0], [313, 4.0], [346, 2.5], [374, 3.0], [380, 3.0], [387, 4.0], [414, 4.0], [489, 5.0], [571, 4.0], [580, 4.0], [599, 2.5], [603, 4.0], [605, 3.0], [606, 3.0], [607, 5.0], [608, 3.5]]"
1340,"Bride of Frankenstein, The (Bride of Frankenstein) ",1935,Drama|Horror|Sci-Fi,26138,229.0,,"[[91, 3.0], [474, 3.5], [571, 3.0]]"
1341,Burnt Offerings ,1976,Horror,74258,13549.0,,"[[454, 4.5], [571, 3.0]]"
1342,Candyman ,1992,Horror|Thriller,103919,9529.0,,"[[19, 2.0], [223, 1.0], [307, 2.0], [312, 4.0], [325, 4.0], [387, 3.0], [425, 3.5], [503, 1.0], [599, 2.5], [600, 2.5], [608, 2.0]]"
1343,Cape Fear ,1991,Thriller,101540,1598.0,"[[424, 'horror'], [424, 'Juliette Lewis'], [424, 'Martin Scorsese'], [424, 'Robert De Niro'], [474, 'remake']]","[[42, 3.0], [64, 4.0], [84, 4.0], [118, 4.0], [135, 3.0], [140, 3.0], [182, 4.0], [274, 3.5], [288, 3.0], [297, 4.0], [307, 4.0], [368, 3.0], [387, 3.0], [414, 4.0], [424, 4.5], [448, 5.0], [452, 5.0], [462, 3.5], [465, 4.0], [474, 4.5], [532, 5.0], [599, 2.5], [603, 4.0], [606, 3.5], [610, 3.5]]"
1344,Cape Fear ,1962,Crime|Drama|Thriller,55824,11349.0,"[[474, 'lawyer']]","[[140, 3.0], [290, 4.0], [312, 4.0], [313, 4.0], [332, 3.5], [372, 4.0], [387, 4.0], [414, 3.5], [462, 3.5], [465, 5.0], [474, 4.5], [590, 3.5], [597, 4.0], [603, 5.0]]"
1345,Carrie ,1976,Drama|Fantasy|Horror|Thriller,74285,7340.0,"[[474, 'high school'], [474, 'prom'], [474, 'Stephen King']]","[[19, 3.0], [64, 4.5], [68, 3.0], [79, 3.0], [84, 3.0], [87, 3.5], [122, 4.5], [132, 3.0], [158, 3.5], [169, 3.5], [177, 3.0], [223, 1.0], [236, 3.0], [274, 3.5], [288, 3.0], [290, 3.0], [306, 2.0], [307, 4.0], [313, 4.0], [328, 3.0], [346, 4.5], [357, 4.5], [374, 4.0], [377, 3.5], [387, 4.0], [474, 3.5], [484, 1.0], [514, 4.0], [561, 3.0], [571, 4.0], [576, 4.0], [587, 1.0], [590, 3.5], [597, 5.0], [600, 4.0], [603, 3.0]]"
1346,Cat People ,1982,Drama|Fantasy|Horror,83722,6217.0,,"[[19, 2.0], [66, 4.0], [84, 3.0], [186, 4.0], [462, 1.5], [489, 1.0], [555, 3.0], [603, 4.0]]"
1347,"Nightmare on Elm Street, A ",1984,Horror|Thriller,87800,377.0,,"[[15, 3.0], [19, 2.0], [91, 4.0], [160, 3.0], [172, 4.0], [207, 4.0], [212, 1.5], [215, 0.5], [230, 1.0], [274, 3.5], [278, 3.0], [288, 2.0], [307, 3.0], [313, 3.0], [372, 2.0], [380, 5.0], [387, 3.5], [414, 3.0], [480, 1.5], [543, 5.0], [561, 3.5], [562, 5.0], [576, 1.5], [599, 2.5], [600, 3.5], [606, 4.0], [608, 3.5]]"
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",1922,Horror,13442,653.0,"[[474, 'vampires']]","[[1, 4.0], [64, 4.0], [74, 4.0], [83, 3.0], [103, 4.0], [177, 2.0], [312, 5.0], [346, 4.0], [380, 4.0], [387, 3.5], [391, 4.0], [469, 4.0], [474, 2.5], [533, 3.0], [571, 3.0], [600, 2.5]]"
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) ,1986,Horror,91651,28198.0,,"[[603, 5.0]]"
1350,"Omen, The ",1976,Horror|Mystery|Thriller,75005,794.0,"[[474, 'demons']]","[[51, 4.5], [91, 4.5], [118, 3.0], [236, 4.0], [274, 3.5], [288, 3.0], [312, 3.0], [313, 4.0], [357, 4.5], [374, 5.0], [380, 3.0], [387, 4.0], [419, 4.0], [474, 4.0], [527, 4.0], [571, 5.0], [590, 3.0], [597, 5.0], [599, 2.5], [603, 3.0], [606, 4.0], [608, 3.5]]"
1351,Blood and Wine (Blood & Wine) ,1996,Crime|Drama|Thriller,115710,31640.0,,"[[372, 3.0], [599, 2.0], [603, 2.0]]"
1352,Albino Alligator ,1996,Crime|Thriller,115495,8744.0,,"[[372, 2.0], [599, 2.5]]"
1353,"Mirror Has Two Faces, The ",1996,Comedy|Drama|Romance,117057,25189.0,"[[474, 'personals ads']]","[[31, 4.0], [90, 3.0], [217, 2.0], [474, 4.5]]"
